country,source,year,value,year_tot,value_per
World,        Coal (quad Btu),1980,78.65613402957176,292.8634213204468,26.857616316483373
World,        Natural gas (quad Btu),1980,53.865223303,292.8634213204468,18.392608766275895
World,        Petroleum and other liquids (quad Btu),1980,132.06401937163076,292.8634213204468,45.09406424885281
World,            Nuclear (quad Btu),1980,7.575700462108056,292.8634213204468,2.5867690911863104
World,            Renewables and other (quad Btu),1980,20.70234415413618,292.8634213204468,7.068941577201608
World,        Coal (quad Btu),1981,78.9635811572502,289.3106138863759,27.29370350313605
World,        Natural gas (quad Btu),1981,53.895423471,289.3106138863759,18.628913314658735
World,        Petroleum and other liquids (quad Btu),1981,126.8111321367698,289.3106138863759,43.832174158177864
World,            Nuclear (quad Btu),1981,8.527153469041346,289.3106138863759,2.94740429827103
World,            Renewables and other (quad Btu),1981,21.113323652314552,289.3106138863759,7.297804725756317
World,        Coal (quad Btu),1982,80.42233145882604,289.6318661788106,27.767086722831646
World,        Natural gas (quad Btu),1982,54.055255448,289.6318661788106,18.663435125825483
World,        Petroleum and other liquids (quad Btu),1982,123.92428288938332,289.6318661788106,42.786826092152424
World,            Nuclear (quad Btu),1982,9.50768642751678,289.6318661788106,3.2826796833353282
World,            Renewables and other (quad Btu),1982,21.722309955084427,289.6318661788106,7.499972375855108
World,        Coal (quad Btu),1983,82.63117397819225,293.6619623661284,28.138194443845038
World,        Natural gas (quad Btu),1983,55.149772666,293.6619623661284,18.780019115053452
World,        Petroleum and other liquids (quad Btu),1983,122.21533499685695,293.6619623661284,41.617693354675175
World,            Nuclear (quad Btu),1983,10.718344095623602,293.6619623661284,3.649891872022673
World,            Renewables and other (quad Btu),1983,22.947336629455624,293.6619623661284,7.814201214403658
World,        Coal (quad Btu),1984,86.35602132998221,307.1538335176228,28.114909177920964
World,        Natural gas (quad Btu),1984,60.842896415,307.1538335176228,19.808607210988683
World,        Petroleum and other liquids (quad Btu),1984,123.41709237538814,307.1538335176228,40.18087320023865
World,            Nuclear (quad Btu),1984,12.994607878980151,307.1538335176228,4.230651374316835
World,            Renewables and other (quad Btu),1984,23.543215518272262,307.1538335176228,7.664959036534859
World,        Coal (quad Btu),1985,89.40927570308125,315.3533524140418,28.35209298352146
World,        Natural gas (quad Btu),1985,63.371661785,315.3533524140418,20.095445727748743
World,        Petroleum and other liquids (quad Btu),1985,123.47159748556288,315.3533524140418,39.15341205044536
World,            Nuclear (quad Btu),1985,15.298615144911766,315.3533524140418,4.851261300316071
World,            Renewables and other (quad Btu),1985,23.80220229548592,315.3533524140418,7.547787937968366
World,        Coal (quad Btu),1986,90.43233993374491,322.13955065732347,28.07241139724022
World,        Natural gas (quad Btu),1986,64.224390643,322.13955065732347,19.936822570203066
World,        Petroleum and other liquids (quad Btu),1986,127.00641121864258,322.13955065732347,39.425898173473854
World,            Nuclear (quad Btu),1986,16.247905140338766,322.13955065732347,5.043747378173537
World,            Renewables and other (quad Btu),1986,24.228503721597203,322.13955065732347,7.521120480909318
World,        Coal (quad Btu),1987,94.05052174459549,332.64900163394077,28.273201266989567
World,        Natural gas (quad Btu),1987,67.561969979,332.64900163394077,20.31028791523255
World,        Petroleum and other liquids (quad Btu),1987,129.26577065229108,332.64900163394077,38.859509578369305
World,            Nuclear (quad Btu),1987,17.643888337124533,332.64900163394077,5.304055701492986
World,            Renewables and other (quad Btu),1987,24.12685092092971,332.64900163394077,7.252945537915603
World,        Coal (quad Btu),1988,96.87317779039796,345.48342106670816,28.039891897357666
World,        Natural gas (quad Btu),1988,71.010048252,345.48342106670816,20.553822245001136
World,        Petroleum and other liquids (quad Btu),1988,133.4458139147525,345.48342106670816,38.62582276820338
World,            Nuclear (quad Btu),1988,19.226897009802904,345.48342106670816,5.565215532032853
World,            Renewables and other (quad Btu),1988,24.927484099754743,345.48342106670816,7.215247557404957
World,        Coal (quad Btu),1989,96.9119610015374,351.35600417806864,27.582269791644727
World,        Natural gas (quad Btu),1989,74.229726266,351.35600417806864,21.126642318137268
World,        Petroleum and other liquids (quad Btu),1989,135.03680047363878,351.35600417806864,38.43304194830312
World,            Nuclear (quad Btu),1989,19.73998079757778,351.35600417806864,5.618227826718305
World,            Renewables and other (quad Btu),1989,25.437535639314675,351.35600417806864,7.239818115196582
World,        Coal (quad Btu),1990,95.86821051948635,353.5956531941998,27.11238377889056
World,        Natural gas (quad Btu),1990,75.1232191863526,353.5956531941998,21.245515465964694
World,        Petroleum and other liquids (quad Btu),1990,136.13352935820737,353.5956531941998,38.49977456692344
World,            Nuclear (quad Btu),1990,20.356921439558445,353.5956531941998,5.757118690703511
World,            Renewables and other (quad Btu),1990,26.113772690595034,353.5956531941998,7.3852074975177855
World,        Coal (quad Btu),1991,92.79332773456142,353.8906595786627,26.220903327892252
World,        Natural gas (quad Btu),1991,76.729898462955,353.8906595786627,21.681809447671935
World,        Petroleum and other liquids (quad Btu),1991,136.44086780686322,353.8906595786627,38.55452640917616
World,            Nuclear (quad Btu),1991,21.182969679019,353.8906595786627,5.985738562368148
World,            Renewables and other (quad Btu),1991,26.743595895263997,353.8906595786627,7.557022252891487
World,        Coal (quad Btu),1992,90.33662590324896,352.81346339041494,25.604642474565832
World,        Natural gas (quad Btu),1992,77.11050758932,352.81346339041494,21.855885784038616
World,        Petroleum and other liquids (quad Btu),1992,137.34167892047086,352.81346339041494,38.92756177745174
World,            Nuclear (quad Btu),1992,21.279740377511,352.81346339041494,6.031442273494917
World,            Renewables and other (quad Btu),1992,26.744910599864134,352.81346339041494,7.5804676904488915
World,        Coal (quad Btu),1993,90.35808901345528,355.6519998628731,25.406321080239724
World,        Natural gas (quad Btu),1993,79.11024176793,355.6519998628731,22.24372189624468
World,        Petroleum and other liquids (quad Btu),1993,136.1587100913755,355.6519998628731,38.28425262444004
World,            Nuclear (quad Btu),1993,22.008421930090257,355.6519998628731,6.18819012365344
World,            Renewables and other (quad Btu),1993,28.01653706002204,355.6519998628731,7.877514275422107
World,        Coal (quad Btu),1994,90.80055859663648,359.42053854767966,25.263041161625534
World,        Natural gas (quad Btu),1994,79.00091895378,359.42053854767966,21.980079177723443
World,        Petroleum and other liquids (quad Btu),1994,138.8725208592033,359.42053854767966,38.63789237541885
World,            Nuclear (quad Btu),1994,22.405882022448,359.42053854767966,6.233890281558216
World,            Renewables and other (quad Btu),1994,28.34065811561189,359.42053854767966,7.885097003673957
World,        Coal (quad Btu),1995,93.39771785841435,369.28639445038857,25.2914050617594
World,        Natural gas (quad Btu),1995,81.324420245955,369.28639445038857,22.022046159320514
World,        Petroleum and other liquids (quad Btu),1995,141.60974269046193,369.28639445038857,38.346861627875754
World,            Nuclear (quad Btu),1995,23.257957417755105,369.28639445038857,6.298081317718212
World,            Renewables and other (quad Btu),1995,29.69655623780221,369.28639445038857,8.041605833326134
World,        Coal (quad Btu),1996,95.4367912046054,379.1158263371672,25.173518110987153
World,        Natural gas (quad Btu),1996,83.19845674782,379.1158263371672,21.945392665783185
World,        Petroleum and other liquids (quad Btu),1996,146.05621548862808,379.1158263371672,38.52548623457697
World,            Nuclear (quad Btu),1996,24.10796693266635,379.1158263371672,6.358997767406812
World,            Renewables and other (quad Btu),1996,30.3163959634474,379.1158263371672,7.996605221245885
World,        Coal (quad Btu),1997,93.94179571905325,380.3008569357629,24.70196793033287
World,        Natural gas (quad Btu),1997,83.6992688324645,380.3008569357629,22.008698457022476
World,        Petroleum and other liquids (quad Btu),1997,148.1374849751835,380.3008569357629,38.95270869721064
World,            Nuclear (quad Btu),1997,23.88021511247444,380.3008569357629,6.279295635799231
World,            Renewables and other (quad Btu),1997,30.642092296587226,380.3008569357629,8.057329279634788
World,        Coal (quad Btu),1998,93.32844651317797,382.45136985506224,24.402696360728605
World,        Natural gas (quad Btu),1998,84.3733127522675,382.45136985506224,22.061187226036733
World,        Petroleum and other liquids (quad Btu),1998,149.87485668240456,382.45136985506224,39.187951330701914
World,            Nuclear (quad Btu),1998,24.307510268174,382.45136985506224,6.355712695547626
World,            Renewables and other (quad Btu),1998,30.567243639038185,382.45136985506224,7.992452386985113
World,        Coal (quad Btu),1999,93.71771359906964,389.6557313848889,24.051414120352927
World,        Natural gas (quad Btu),1999,86.518865328148,389.6557313848889,22.20392473649709
World,        Petroleum and other liquids (quad Btu),1999,153.06806927203507,389.6557313848889,39.282899478473105
World,            Nuclear (quad Btu),1999,25.084084853514,389.6557313848889,6.43749926745894
World,            Renewables and other (quad Btu),1999,31.26699833212221,389.6557313848889,8.024262397217948
World,        Coal (quad Btu),2000,98.65762994538656,402.3384640046809,24.52105348402353
World,        Natural gas (quad Btu),2000,89.60485067943,402.3384640046809,22.271012765607097
World,        Petroleum and other liquids (quad Btu),2000,156.6662310775443,402.3384640046809,38.93891464369701
World,            Nuclear (quad Btu),2000,25.65052127917325,402.3384640046809,6.375358951232371
World,            Renewables and other (quad Btu),2000,31.759231023146743,402.3384640046809,7.893660155439985
World,        Coal (quad Btu),2001,99.65626417533356,405.26496665571426,24.590396993282372
World,        Natural gas (quad Btu),2001,89.9313550030595,405.26496665571426,22.190754790669853
World,        Petroleum and other liquids (quad Btu),2001,157.84758543802394,405.26496665571426,38.9492303617057
World,            Nuclear (quad Btu),2001,26.38297596440445,405.26496665571426,6.510055922701468
World,            Renewables and other (quad Btu),2001,31.44678607489284,405.26496665571426,7.759561931640617
World,        Coal (quad Btu),2002,102.20566985113796,414.0165639703128,24.686372175792137
World,        Natural gas (quad Btu),2002,94.060202677925,414.0165639703128,22.71894674355822
World,        Petroleum and other liquids (quad Btu),2002,159.3442758238204,414.0165639703128,38.48741564727498
World,            Nuclear (quad Btu),2002,26.671801824546,414.0165639703128,6.442206458787604
World,            Renewables and other (quad Btu),2002,31.73461379288345,414.0165639703128,7.665058974587064
World,        Coal (quad Btu),2003,110.73420015103116,428.67074373164326,25.831993848489237
World,        Natural gas (quad Btu),2003,96.78718448268,428.67074373164326,22.578444155095124
World,        Petroleum and other liquids (quad Btu),2003,162.76075297218082,428.67074373164326,37.968710333559045
World,            Nuclear (quad Btu),2003,26.295364207393,428.67074373164326,6.134163479058053
World,            Renewables and other (quad Btu),2003,32.093241918358245,428.67074373164326,7.486688183798537
World,        Coal (quad Btu),2004,120.26882746150632,450.8176366301005,26.677933090756135
World,        Natural gas (quad Btu),2004,99.794809654715,450.8176366301005,22.13640318082707
World,        Petroleum and other liquids (quad Btu),2004,169.55927017750517,450.8176366301005,37.61149884129975
World,            Nuclear (quad Btu),2004,27.24894844964241,450.8176366301005,6.044339492423273
World,            Renewables and other (quad Btu),2004,33.945780886731605,450.8176366301005,7.529825394693773
World,        Coal (quad Btu),2005,128.30798263540512,465.5203639969468,27.562270645639607
World,        Natural gas (quad Btu),2005,102.60690568774,465.5203639969468,22.041335594163815
World,        Petroleum and other liquids (quad Btu),2005,171.64048708217436,465.5203639969468,36.870672124517434
World,            Nuclear (quad Btu),2005,27.30488986758656,465.5203639969468,5.865455515876346
World,            Renewables and other (quad Btu),2005,35.66009872404079,465.5203639969468,7.6602661198028015
World,        Coal (quad Btu),2006,135.43779024771712,480.39940453395684,28.19274732014031
World,        Natural gas (quad Btu),2006,106.312122890923,480.39940453395684,22.129944768365835
World,        Petroleum and other liquids (quad Btu),2006,173.98767208827496,480.39940453395684,36.21729553496495
World,            Nuclear (quad Btu),2006,27.6704188738486,480.39940453395684,5.759877845954476
World,            Renewables and other (quad Btu),2006,36.99140043319318,480.39940453395684,7.700134530574434
World,        Coal (quad Btu),2007,142.11523807257117,493.55317594671556,28.794311332303952
World,        Natural gas (quad Btu),2007,109.720940385248,493.55317594671556,22.230824505340347
World,        Petroleum and other liquids (quad Btu),2007,176.51233897647805,493.55317594671556,35.76359095205873
World,            Nuclear (quad Btu),2007,27.16302390461301,493.55317594671556,5.503565821962324
World,            Renewables and other (quad Btu),2007,38.04163460780531,493.55317594671556,7.707707388334649
World,        Coal (quad Btu),2008,144.71222820642691,500.4936741715139,28.9138975524465
World,        Natural gas (quad Btu),2008,112.872765057765,500.4936741715139,22.552286049290743
World,        Petroleum and other liquids (quad Btu),2008,175.58349664756403,500.4936741715139,35.08206111460131
World,            Nuclear (quad Btu),2008,27.03040339943654,500.4936741715139,5.400748260041646
World,            Renewables and other (quad Btu),2008,40.294780860321374,500.4936741715139,8.0510070236198
World,        Coal (quad Btu),2009,145.839438748034,495.9523036233278,29.40594038631546
World,        Natural gas (quad Btu),2009,109.14931366682482,495.9523036233278,22.008026350397383
World,        Petroleum and other liquids (quad Btu),2009,172.67894835493252,495.9523036233278,34.817652240623715
World,            Nuclear (quad Btu),2009,26.64169141457496,495.9523036233278,5.371825318672001
World,            Renewables and other (quad Btu),2009,41.6429114389615,495.9523036233278,8.396555703991444
World,        Coal (quad Btu),2010,157.78400778429594,527.7717126002012,29.89626082969339
World,        Natural gas (quad Btu),2010,119.42387934839796,527.7717126002012,22.62794244125475
World,        Petroleum and other liquids (quad Btu),2010,177.93274273599403,527.7717126002012,33.713959745846026
World,            Nuclear (quad Btu),2010,27.37991816251363,527.7717126002012,5.187833585778881
World,            Renewables and other (quad Btu),2010,45.25116456899967,527.7717126002012,8.574003397426953
World,        Coal (quad Btu),2011,166.2996775467487,541.5631622790152,30.707346645758477
World,        Natural gas (quad Btu),2011,122.99248610538244,541.5631622790152,22.710644791237904
World,        Petroleum and other liquids (quad Btu),2011,178.82455167979182,541.5631622790152,33.020073028464374
World,            Nuclear (quad Btu),2011,26.24755313733225,541.5631622790152,4.846628235730964
World,            Renewables and other (quad Btu),2011,47.19889380975991,541.5631622790152,8.715307298808275
World,        Coal (quad Btu),2012,171.40109186597854,552.6417507150112,31.014864809656306
World,        Natural gas (quad Btu),2012,125.80264763157165,552.6417507150112,22.763869625993227
World,        Petroleum and other liquids (quad Btu),2012,181.73874865005945,552.6417507150112,32.88545398803561
World,            Nuclear (quad Btu),2012,24.474108820505307,552.6417507150112,4.428566750311673
World,            Renewables and other (quad Btu),2012,49.22515374689624,552.6417507150112,8.907244826003183
World,        Coal (quad Btu),2013,173.32209852457285,562.2145945963214,30.828459486901217
World,        Natural gas (quad Btu),2013,127.6546761511796,562.2145945963214,22.70568522733523
World,        Petroleum and other liquids (quad Btu),2013,183.7594021705714,562.2145945963214,32.68492208077833
World,            Nuclear (quad Btu),2013,24.651921363938744,562.2145945963214,4.384788584444201
World,            Renewables and other (quad Btu),2013,52.826496386058736,562.2145945963214,9.396144620541017
World,        Coal (quad Btu),2014,172.36054129319592,567.2899434958332,30.38314767772046
World,        Natural gas (quad Btu),2014,128.14512471331605,567.2899434958332,22.58899989018707
World,        Petroleum and other liquids (quad Btu),2014,186.52025825071735,567.2899434958332,32.87917587632811
World,            Nuclear (quad Btu),2014,25.138315345434304,567.2899434958332,4.4312993088725445
World,            Renewables and other (quad Btu),2014,55.12570389316955,567.2899434958332,9.717377246891818
World,        Coal (quad Btu),2015,167.55604551302267,568.4912540460257,29.473812362196366
World,        Natural gas (quad Btu),2015,130.05169300073453,568.4912540460257,22.876639187523086
World,        Petroleum and other liquids (quad Btu),2015,189.3365688883315,568.4912540460257,33.305097930847424
World,            Nuclear (quad Btu),2015,25.43752788818358,568.4912540460257,4.474568026709542
World,            Renewables and other (quad Btu),2015,56.10941875575339,568.4912540460257,9.869882492723574
World,        Coal (quad Btu),2016,163.26576382050655,573.4337422057517,28.471600431550076
World,        Natural gas (quad Btu),2016,132.69922920813946,573.4337422057517,23.141161644535057
World,        Petroleum and other liquids (quad Btu),2016,192.5112857579168,573.4337422057517,33.57167037597214
World,            Nuclear (quad Btu),2016,25.712197376129318,573.4337422057517,4.483900315531766
World,            Renewables and other (quad Btu),2016,59.24526604305957,573.4337422057517,10.331667232410958
World,        Coal (quad Btu),2017,164.2355903925062,585.5179850324296,28.049623511293138
World,        Natural gas (quad Btu),2017,137.0509911947091,585.5179850324296,23.40679444494235
World,        Petroleum and other liquids (quad Btu),2017,195.93670633542715,585.5179850324296,33.46382371577791
World,            Nuclear (quad Btu),2017,25.89828117063508,585.5179850324296,4.423140165233468
World,            Renewables and other (quad Btu),2017,62.3964159391521,585.5179850324296,10.65661816275314
World,        Coal (quad Btu),2018,165.88969331156548,599.0733494331332,27.691048761981623
World,        Natural gas (quad Btu),2018,143.8918578857722,599.0733494331332,24.019071791781148
World,        Petroleum and other liquids (quad Btu),2018,196.92883215112363,599.0733494331332,32.87224049233127
World,            Nuclear (quad Btu),2018,26.513243556955885,599.0733494331332,4.425709069188899
World,            Renewables and other (quad Btu),2018,65.84972252771597,599.0733494331332,10.99192988471705
World,        Coal (quad Btu),2019,163.97177585957522,602.3913971038854,27.22013904048126
World,        Natural gas (quad Btu),2019,146.92339602648022,602.3913971038854,24.390022289966822
World,        Petroleum and other liquids (quad Btu),2019,196.07735760722844,602.3913971038854,32.549826997847035
World,            Nuclear (quad Btu),2019,27.65989087153229,602.3913971038854,4.591680924480766
World,            Renewables and other (quad Btu),2019,67.75897673906928,602.3913971038854,11.248330747224118
